Title,Speaker,Date Posted,Link
"Is fire a solid, a liquid, or a gas?",Elizabeth Cox,Nov 2018,https://www.ted.com/talks/elizabeth_cox_is_fire_a_solid_a_liquid_or_a_gas
Is human evolution speeding up or slowing down?,Laurence Hurst,Sep 2020,https://www.ted.com/talks/laurence_hurst_is_human_evolution_speeding_up_or_slowing_down
Is humanity smart enough to survive itself?,Jeanette Winterson,Aug 2022,https://www.ted.com/talks/jeanette_winterson_is_humanity_smart_enough_to_survive_itself
Is inequality inevitable?,TED-Ed,Oct 2022,https://www.ted.com/talks/ted_ed_is_inequality_inevitable
Is it bad to hold your pee?,Heba Shaheed,Sep 2018,https://www.ted.com/talks/heba_shaheed_is_it_bad_to_hold_your_pee
Is it normal to talk to yourself?,TED-Ed,May 2023,https://www.ted.com/talks/ted_ed_is_it_normal_to_talk_to_yourself
Is it possible to lose weight fast?,Hei Man Chan,Sep 2022,https://www.ted.com/talks/hei_man_chan_is_it_possible_to_lose_weight_fast
Is it really that bad to marry my cousin?,Mona Chalabi,Nov 2021,https://www.ted.com/talks/mona_chalabi_is_it_really_that_bad_to_marry_my_cousin
Is life meaningless? And other absurd questions,Nina Medvinskaya,Sep 2020,https://www.ted.com/talks/nina_medvinskaya_is_life_meaningless_and_other_absurd_questions
Is marijuana bad for your brain?,Anees Bahji,Dec 2019,https://www.ted.com/talks/anees_bahji_is_marijuana_bad_for_your_brain
Is radiation dangerous?,Matt Anticole,Mar 2016,https://www.ted.com/talks/matt_anticole_is_radiation_dangerous
Is remote work better than being in the office? It's complicated,Mark Mortensen,Jul 2023,https://www.ted.com/talks/mark_mortensen_is_remote_work_better_than_being_in_the_office_it_s_complicated
Is someone you love suffering in silence? Here's what to do,Gus Worland,May 2023,https://www.ted.com/talks/gus_worland_is_someone_you_love_suffering_in_silence_here_s_what_to_do
Is the US headed towards another civil war?,Barbara F. Walter,Aug 2023,https://www.ted.com/talks/barbara_f_walter_is_the_us_headed_towards_another_civil_war
Is the pandemic actually over? It's complicated,Anthony Fauci,Sep 2022,https://www.ted.com/talks/anthony_fauci_is_the_pandemic_actually_over_it_s_complicated
Is the weather actually becoming more extreme?,R. Saravanan,Aug 2020,https://www.ted.com/talks/r_saravanan_is_the_weather_actually_becoming_more_extreme
Is the world getting better or worse? A look at the numbers,Steven Pinker,Apr 2018,https://www.ted.com/talks/steven_pinker_is_the_world_getting_better_or_worse_a_look_at_the_numbers
Is there a limit to technological progress?,Clément Vidal,Dec 2016,https://www.ted.com/talks/clement_vidal_is_there_a_limit_to_technological_progress
Is there a link between cancer and heart disease?,Nicholas Leeper,Sep 2022,https://www.ted.com/talks/nicholas_leeper_is_there_a_link_between_cancer_and_heart_disease
"Is there a role for carbon credits in the transition to a fair, net-zero future?",TED Countdown,Nov 2022,https://www.ted.com/talks/ted_countdown_is_there_a_role_for_carbon_credits_in_the_transition_to_a_fair_net_zero_future
Is there any truth to the King Arthur legends?,Alan Lupack,Sep 2018,https://www.ted.com/talks/alan_lupack_is_there_any_truth_to_the_king_arthur_legends
Is this the most successful animal ever?,Nigel Hughes,Aug 2021,https://www.ted.com/talks/nigel_hughes_is_this_the_most_successful_animal_ever
Is war between China and the US inevitable?,Graham Allison,Oct 2018,https://www.ted.com/talks/graham_allison_is_war_between_china_and_the_us_inevitable
Is your country at risk of becoming a dictatorship? Here's how to know,Farida Nabourema,Feb 2019,https://www.ted.com/talks/farida_nabourema_is_your_country_at_risk_of_becoming_a_dictatorship_here_s_how_to_know
Islamophobia killed my brother. Let's end the hate,Suzanne Barakat,Nov 2016,https://www.ted.com/talks/suzanne_barakat_islamophobia_killed_my_brother_let_s_end_the_hate
It takes a community to eradicate hate,Wale Elegbede,Dec 2020,https://www.ted.com/talks/wale_elegbede_it_takes_a_community_to_eradicate_hate
It's (past) time to appreciate cultural diversity,Hayley Yeates,Feb 2018,https://www.ted.com/talks/hayley_yeates_it_s_past_time_to_appreciate_cultural_diversity
It's OK to feel overwhelmed. Here's what to do next,Elizabeth Gilbert,Apr 2020,https://www.ted.com/talks/elizabeth_gilbert_it_s_ok_to_feel_overwhelmed_here_s_what_to_do_next
It's impossible to have healthy people on a sick planet,Shweta Narayan,Nov 2021,https://www.ted.com/talks/shweta_narayan_it_s_impossible_to_have_healthy_people_on_a_sick_planet
It's time for the law to protect victims of gender violence,Laura L. Dunn,May 2018,https://www.ted.com/talks/laura_l_dunn_it_s_time_for_the_law_to_protect_victims_of_gender_violence
It's time for women to run for office,Halla Tómasdóttir,Nov 2016,https://www.ted.com/talks/halla_tomasdottir_it_s_time_for_women_to_run_for_office
It's time to reclaim religion,Sharon Brous,Dec 2016,https://www.ted.com/talks/sharon_brous_it_s_time_to_reclaim_religion
It's time to write a new climate story,Countdown,Dec 2021,https://www.ted.com/talks/countdown_it_s_time_to_write_a_new_climate_story
Kid Cudi goes back to high school — and shares what he's learned,Kid Cudi,Sep 2020,https://www.ted.com/talks/kid_cudi_kid_cudi_goes_back_to_high_school_and_shares_what_he_s_learned
Kids are speaking up for the environment. Let's listen,Olafur Eliasson,Oct 2020,https://www.ted.com/talks/olafur_eliasson_kids_are_speaking_up_for_the_environment_let_s_listen
King Richard III: Solving a 500-year-old cold case,Dr. Turi King,Mar 2019,https://www.ted.com/talks/dr_turi_king_king_richard_iii_solving_a_500_year_old_cold_case
"Know your worth, and then ask for it",Casey Brown,Apr 2017,https://www.ted.com/talks/casey_brown_know_your_worth_and_then_ask_for_it
"Kung Fu, Star Trek and the many paths to spirituality",Rainn Wilson,Jun 2023,https://www.ted.com/talks/rainn_wilson_kung_fu_star_trek_and_the_many_paths_to_spirituality
La importancia de la improvisación,Juan López-Aranguren,Jul 2018,https://www.ted.com/talks/juan_lopez_aranguren_la_importancia_de_la_improvisacion
La magia de los palíndromos,Juan Pablo Sáez Gil,Jan 2020,https://www.ted.com/talks/juan_pablo_saez_gil_la_magia_de_los_palindromos
La música de las ideas,Sergio Feferovich,Aug 2019,https://www.ted.com/talks/sergio_feferovich_la_musica_de_las_ideas
La selección latinoamericana de cerebros,Juan Enriquez,Oct 2018,https://www.ted.com/talks/juan_enriquez_la_seleccion_latinoamericana_de_cerebros
La verdad es mentira,Daniel Molina,Jul 2018,https://www.ted.com/talks/daniel_molina_la_verdad_es_mentira
La voz del artista,Fernanda Castillo,Jul 2018,https://www.ted.com/talks/fernanda_castillo_la_voz_del_artista
Language around gender and identity evolves (and always has),Archie Crowley,Mar 2021,https://www.ted.com/talks/archie_crowley_language_around_gender_and_identity_evolves_and_always_has
Language shouldn't be a barrier to climate action,Sophia Kianni,Jan 2022,https://www.ted.com/talks/sophia_kianni_language_shouldn_t_be_a_barrier_to_climate_action
Las historias de la Historia | Javier Olivares | TEDxMadrid,Javier Olivares,Jul 2020,https://www.ted.com/talks/javier_olivares_las_historias_de_la_historia
Las palabras de la discriminación,Carmen Jiménez Borja,Jul 2018,https://www.ted.com/talks/carmen_jimenez_borja_las_palabras_de_la_discriminacion
"Lasting conservation, led by Indigenous heritage",Adjany Costa,Oct 2022,https://www.ted.com/talks/adjany_costa_lasting_conservation_led_by_indigenous_heritage
Leave only footprints that will wash away,Children of Palau,Nov 2021,https://www.ted.com/talks/children_of_palau_leave_only_footprints_that_will_wash_away
Lessons from Utah's legacy of women's suffrage,Neylan McBaine,Dec 2018,https://www.ted.com/talks/neylan_mcbaine_lessons_from_utah_s_legacy_of_women_s_suffrage
Lessons from a former Air Force pilot on counterintuitive thinking,Jeff Kozak,Sep 2017,https://www.ted.com/talks/jeff_kozak_lessons_from_a_former_air_force_pilot_on_counterintuitive_thinking
Lessons from a lifetime of bad advice,Nicole Wilson,Jan 2018,https://www.ted.com/talks/nicole_wilson_lessons_from_a_lifetime_of_bad_advice
Lessons from a solar storm chaser,Miho Janvier,Dec 2017,https://www.ted.com/talks/miho_janvier_lessons_from_a_solar_storm_chaser
Lessons from fungi on markets and economics,Toby Kiers,Oct 2019,https://www.ted.com/talks/toby_kiers_lessons_from_fungi_on_markets_and_economics
Lessons from losing my mind,Andy Dunn,May 2023,https://www.ted.com/talks/andy_dunn_lessons_from_losing_my_mind
Lessons from the longest study on human development,Helen Pearson,Oct 2017,https://www.ted.com/talks/helen_pearson_lessons_from_the_longest_study_on_human_development
Lessons on leaving the world better than you found it,Sophie Howe,Nov 2020,https://www.ted.com/talks/sophie_howe_lessons_on_leaving_the_world_better_than_you_found_it
Let's clean up the space junk orbiting Earth,Natalie Panek,Dec 2016,https://www.ted.com/talks/natalie_panek_let_s_clean_up_the_space_junk_orbiting_earth
Let's end ageism,Ashton Applewhite,Aug 2017,https://www.ted.com/talks/ashton_applewhite_let_s_end_ageism
Let's get honest about our money problems,Tammy Lally,Aug 2018,https://www.ted.com/talks/tammy_lally_let_s_get_honest_about_our_money_problems
Let's launch a satellite to track a threatening greenhouse gas,Fred Krupp,Sep 2018,https://www.ted.com/talks/fred_krupp_let_s_launch_a_satellite_to_track_a_threatening_greenhouse_gas
Let's make the world wild again,Kristine Tompkins,May 2020,https://www.ted.com/talks/kristine_tompkins_let_s_make_the_world_wild_again
Let's protect the oceans like national parks,David Lang,Oct 2018,https://www.ted.com/talks/david_lang_let_s_protect_the_oceans_like_national_parks
Let's scan the whole planet with LiDAR,Chris Fisher,Aug 2020,https://www.ted.com/talks/chris_fisher_let_s_scan_the_whole_planet_with_lidar
Let's teach for mastery — not test scores,Sal Khan,Sep 2016,https://www.ted.com/talks/sal_khan_let_s_teach_for_mastery_not_test_scores
Let's think about archaeology on the moon,Alice Gorman,Mar 2019,https://www.ted.com/talks/alice_gorman_let_s_think_about_archaeology_on_the_moon
Let's turn the high seas into the world's largest nature reserve,Enric Sala,Jun 2018,https://www.ted.com/talks/enric_sala_let_s_turn_the_high_seas_into_the_world_s_largest_nature_reserve
Licking bees and pulping trees: The reign of a wasp queen,Kenny Coogan,Jan 2020,https://www.ted.com/talks/kenny_coogan_licking_bees_and_pulping_trees_the_reign_of_a_wasp_queen
Life-altering questions about the end of the universe,Katie Mack,Sep 2021,https://www.ted.com/talks/katie_mack_life_altering_questions_about_the_end_of_the_universe
Lifelike simulations that make real-life surgery safer,Peter Weinstock,Mar 2017,https://www.ted.com/talks/peter_weinstock_lifelike_simulations_that_make_real_life_surgery_safer
Lifesaving scientific tools made of paper,Manu Prakash,Jul 2017,https://www.ted.com/talks/manu_prakash_lifesaving_scientific_tools_made_of_paper
Live drawings of the human experience,Jarrett J. Krosoczka,Apr 2022,https://www.ted.com/talks/jarrett_j_krosoczka_live_drawings_of_the_human_experience
Living sculptures that stand for history's truths,Sethembile Msezane,Sep 2017,https://www.ted.com/talks/sethembile_msezane_living_sculptures_that_stand_for_history_s_truths
"Looking for a job? Highlight your ability, not your experience",Jason Shen,Feb 2018,https://www.ted.com/talks/jason_shen_looking_for_a_job_highlight_your_ability_not_your_experience
Love letters to what we hold dear,Debbie Millman,Jul 2020,https://www.ted.com/talks/debbie_millman_love_letters_to_what_we_hold_dear
Love others to love yourself,Keiichiro Hirano,Jul 2018,https://www.ted.com/talks/keiichiro_hirano_love_others_to_love_yourself
Love vs. Honor: The Irish myth of Diarmuid's betrayal,Iseult Gillespie,May 2022,https://www.ted.com/talks/iseult_gillespie_love_vs_honor_the_irish_myth_of_diarmuid_s_betrayal
"Love, sorrow and the emotions that power climate action",Knut Ivar Bjørlykhaug,Mar 2021,https://www.ted.com/talks/knut_ivar_bjorlykhaug_love_sorrow_and_the_emotions_that_power_climate_action
Machine intelligence makes human morals more important,Zeynep Tufekci,Oct 2016,https://www.ted.com/talks/zeynep_tufekci_machine_intelligence_makes_human_morals_more_important
Machines need an algorithm for humor. This is what it looks like,Vinith Misra,Feb 2018,https://www.ted.com/talks/vinith_misra_machines_need_an_algorithm_for_humor_this_is_what_it_looks_like
Macro-portraits of microscopic insects,Levon Biss,Apr 2019,https://www.ted.com/talks/levon_biss_macro_portraits_of_microscopic_insects
"Make love, not porn",Cindy Gallop,Sep 2019,https://www.ted.com/talks/cindy_gallop_make_love_not_porn
Make your actions on climate reflect your words,Severn Cullis-Suzuki,Oct 2020,https://www.ted.com/talks/severn_cullis_suzuki_make_your_actions_on_climate_reflect_your_words
"Mammoths resurrected, geoengineering and other thoughts from a futurist",Stewart Brand and Chris Anderson,Jan 2018,https://www.ted.com/talks/stewart_brand_and_chris_anderson_mammoths_resurrected_geoengineering_and_other_thoughts_from_a_futurist
Management lessons from Chinese business and philosophy,Fang Ruan,Feb 2020,https://www.ted.com/talks/fang_ruan_management_lessons_from_chinese_business_and_philosophy
"Mangroves, storm walls and other ways to protect coasts from climate change",Dave Sivaprasad,Apr 2023,https://www.ted.com/talks/dave_sivaprasad_mangroves_storm_walls_and_other_ways_to_protect_coasts_from_climate_change
Mantua Townshi‪p‬,Far Flung with Saleem Reshamwala,Apr 2021,https://www.ted.com/talks/far_flung_with_saleem_reshamwala_mantua_townshi_p_jan_2020
Mao Zedong's infamous mango cult,Vivian Jiang,Jan 2023,https://www.ted.com/talks/vivian_jiang_mao_zedong_s_infamous_mango_cult
Maps that show us who we are (not just where we are),Danny Dorling,Nov 2016,https://www.ted.com/talks/danny_dorling_maps_that_show_us_who_we_are_not_just_where_we_are
Mary's Room: A philosophical thought experiment,Eleanor Nelsen,Jan 2017,https://www.ted.com/talks/eleanor_nelsen_mary_s_room_a_philosophical_thought_experiment
Mass extinctions and the future of life on Earth,Michael Benton,Feb 2019,https://www.ted.com/talks/michael_benton_mass_extinctions_and_the_future_of_life_on_earth
Math can help uncover cancer's secrets,Irina Kareva,Apr 2018,https://www.ted.com/talks/irina_kareva_math_can_help_uncover_cancer_s_secrets
Math is the hidden secret to understanding the world,Roger Antonsen,Nov 2016,https://www.ted.com/talks/roger_antonsen_math_is_the_hidden_secret_to_understanding_the_world
